2022-12-12 20:17:00,527 [Worker-4: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/com/fasterxml/jackson/jackson-parent/2.14-rc3/jackson-parent-2.14-rc3.pom
2022-12-12 20:17:00,686 [Worker-4: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/com/fasterxml/jackson/jackson-parent/2.14-rc3/jackson-parent-2.14-rc3.pom
2022-12-12 20:17:00,905 [Worker-4: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://artifactory-oss.prod.netflix.net/artifactory/maven-oss-candidates/org/jetbrains/kotlin/kotlin-bom/1.7.20/kotlin-bom-1.7.20.pom
2022-12-12 20:17:01,063 [Worker-4: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.spring.io/milestone/org/jetbrains/kotlin/kotlin-bom/1.7.20/kotlin-bom-1.7.20.pom
2022-12-12 20:17:01,214 [Worker-4: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/jetbrains/kotlin/kotlin-bom/1.7.20/kotlin-bom-1.7.20.pom
2022-12-12 20:17:01,381 [Worker-4: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/jetbrains/kotlin/kotlin-bom/1.7.20/kotlin-bom-1.7.20.pom
2022-12-12 20:17:01,616 [Worker-4: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://artifactory-oss.prod.netflix.net/artifactory/maven-oss-candidates/io/rest-assured/rest-assured-bom/5.2.0/rest-assured-bom-5.2.0.pom
2022-12-12 20:17:01,780 [Worker-4: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.spring.io/milestone/io/rest-assured/rest-assured-bom/5.2.0/rest-assured-bom-5.2.0.pom
2022-12-12 20:17:01,930 [Worker-4: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/io/rest-assured/rest-assured-bom/5.2.0/rest-assured-bom-5.2.0.pom
2022-12-12 20:17:02,095 [Worker-4: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/io/rest-assured/rest-assured-bom/5.2.0/rest-assured-bom-5.2.0.pom
2022-12-12 20:17:02,313 [Worker-4: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://artifactory-oss.prod.netflix.net/artifactory/maven-oss-candidates/org/springframework/batch/spring-batch-bom/5.0.0-RC2/spring-batch-bom-5.0.0-RC2.pom
2022-12-12 20:17:02,469 [Worker-4: Import Getting Started Content] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.spring.io/milestone/org/springframework/batch/spring-batch-bom/5.0.0-RC2/spring-batch-bom-5.0.0-RC2.pom
